@RELATION seacomp

@ATTRIBUTE player1 {"Anti-Mage","Axe","Bane","Bloodseeker","CrystalMaiden","DrowRanger","Earthshaker","Juggernaut","Mirana","ShadowFiend","Morphling","PhantomLancer","Puck","Pudge","Razor","SandKing","StormSpirit","Sven","Tiny","VengefulSpirit","Windranger","Zeus","Kunkka","Lina","Lich","Lion","ShadowShaman","Slardar","Tidehunter","WitchDoctor","Riki","Enigma","Tinker","Sniper","Necrophos","Warlock","Beastmaster","QueenofPain","Venomancer","FacelessVoid","WraithKing","DeathProphet","PhantomAssassin","Pugna","TemplarAssassin","Viper","Luna","DragonKnight","Dazzle","Clockwerk","Leshrac","Nature'sProphet","Lifestealer","DarkSeer","Clinkz","Omniknight","Enchantress","Huskar","NightStalker","Broodmother","BountyHunter","Weaver","Jakiro","Batrider","Chen","Spectre","Doom","AncientApparition","Ursa","SpiritBreaker","Gyrocopter","Alchemist","Invoker","Silencer","OutworldDevourer","Lycan","Brewmaster","ShadowDemon","LoneDruid","ChaosKnight","Meepo","TreantProtector","OgreMagi","Undying","Rubick","Disruptor","NyxAssassin","NagaSiren","KeeperoftheLight","Io","Visage","Slark","Medusa","TrollWarlord","CentaurWarrunner","Magnus","Timbersaw","Bristleback","Tusk","SkywrathMage","Abaddon","ElderTitan","LegionCommander","EmberSpirit","EarthSpirit","AbyssalUnderlord","Terrorblade","Phoenix","Techies","Oracle","WinterWyvern","ArcWarden","undefined"}
@ATTRIBUTE player2 {"Anti-Mage","Axe","Bane","Bloodseeker","CrystalMaiden","DrowRanger","Earthshaker","Juggernaut","Mirana","ShadowFiend","Morphling","PhantomLancer","Puck","Pudge","Razor","SandKing","StormSpirit","Sven","Tiny","VengefulSpirit","Windranger","Zeus","Kunkka","Lina","Lich","Lion","ShadowShaman","Slardar","Tidehunter","WitchDoctor","Riki","Enigma","Tinker","Sniper","Necrophos","Warlock","Beastmaster","QueenofPain","Venomancer","FacelessVoid","WraithKing","DeathProphet","PhantomAssassin","Pugna","TemplarAssassin","Viper","Luna","DragonKnight","Dazzle","Clockwerk","Leshrac","Nature'sProphet","Lifestealer","DarkSeer","Clinkz","Omniknight","Enchantress","Huskar","NightStalker","Broodmother","BountyHunter","Weaver","Jakiro","Batrider","Chen","Spectre","Doom","AncientApparition","Ursa","SpiritBreaker","Gyrocopter","Alchemist","Invoker","Silencer","OutworldDevourer","Lycan","Brewmaster","ShadowDemon","LoneDruid","ChaosKnight","Meepo","TreantProtector","OgreMagi","Undying","Rubick","Disruptor","NyxAssassin","NagaSiren","KeeperoftheLight","Io","Visage","Slark","Medusa","TrollWarlord","CentaurWarrunner","Magnus","Timbersaw","Bristleback","Tusk","SkywrathMage","Abaddon","ElderTitan","LegionCommander","EmberSpirit","EarthSpirit","AbyssalUnderlord","Terrorblade","Phoenix","Techies","Oracle","WinterWyvern","ArcWarden","undefined"}
@ATTRIBUTE player3 {"Anti-Mage","Axe","Bane","Bloodseeker","CrystalMaiden","DrowRanger","Earthshaker","Juggernaut","Mirana","ShadowFiend","Morphling","PhantomLancer","Puck","Pudge","Razor","SandKing","StormSpirit","Sven","Tiny","VengefulSpirit","Windranger","Zeus","Kunkka","Lina","Lich","Lion","ShadowShaman","Slardar","Tidehunter","WitchDoctor","Riki","Enigma","Tinker","Sniper","Necrophos","Warlock","Beastmaster","QueenofPain","Venomancer","FacelessVoid","WraithKing","DeathProphet","PhantomAssassin","Pugna","TemplarAssassin","Viper","Luna","DragonKnight","Dazzle","Clockwerk","Leshrac","Nature'sProphet","Lifestealer","DarkSeer","Clinkz","Omniknight","Enchantress","Huskar","NightStalker","Broodmother","BountyHunter","Weaver","Jakiro","Batrider","Chen","Spectre","Doom","AncientApparition","Ursa","SpiritBreaker","Gyrocopter","Alchemist","Invoker","Silencer","OutworldDevourer","Lycan","Brewmaster","ShadowDemon","LoneDruid","ChaosKnight","Meepo","TreantProtector","OgreMagi","Undying","Rubick","Disruptor","NyxAssassin","NagaSiren","KeeperoftheLight","Io","Visage","Slark","Medusa","TrollWarlord","CentaurWarrunner","Magnus","Timbersaw","Bristleback","Tusk","SkywrathMage","Abaddon","ElderTitan","LegionCommander","EmberSpirit","EarthSpirit","AbyssalUnderlord","Terrorblade","Phoenix","Techies","Oracle","WinterWyvern","ArcWarden","undefined"}
@ATTRIBUTE player4 {"Anti-Mage","Axe","Bane","Bloodseeker","CrystalMaiden","DrowRanger","Earthshaker","Juggernaut","Mirana","ShadowFiend","Morphling","PhantomLancer","Puck","Pudge","Razor","SandKing","StormSpirit","Sven","Tiny","VengefulSpirit","Windranger","Zeus","Kunkka","Lina","Lich","Lion","ShadowShaman","Slardar","Tidehunter","WitchDoctor","Riki","Enigma","Tinker","Sniper","Necrophos","Warlock","Beastmaster","QueenofPain","Venomancer","FacelessVoid","WraithKing","DeathProphet","PhantomAssassin","Pugna","TemplarAssassin","Viper","Luna","DragonKnight","Dazzle","Clockwerk","Leshrac","Nature'sProphet","Lifestealer","DarkSeer","Clinkz","Omniknight","Enchantress","Huskar","NightStalker","Broodmother","BountyHunter","Weaver","Jakiro","Batrider","Chen","Spectre","Doom","AncientApparition","Ursa","SpiritBreaker","Gyrocopter","Alchemist","Invoker","Silencer","OutworldDevourer","Lycan","Brewmaster","ShadowDemon","LoneDruid","ChaosKnight","Meepo","TreantProtector","OgreMagi","Undying","Rubick","Disruptor","NyxAssassin","NagaSiren","KeeperoftheLight","Io","Visage","Slark","Medusa","TrollWarlord","CentaurWarrunner","Magnus","Timbersaw","Bristleback","Tusk","SkywrathMage","Abaddon","ElderTitan","LegionCommander","EmberSpirit","EarthSpirit","AbyssalUnderlord","Terrorblade","Phoenix","Techies","Oracle","WinterWyvern","ArcWarden","undefined"}
@ATTRIBUTE player5 {"Anti-Mage","Axe","Bane","Bloodseeker","CrystalMaiden","DrowRanger","Earthshaker","Juggernaut","Mirana","ShadowFiend","Morphling","PhantomLancer","Puck","Pudge","Razor","SandKing","StormSpirit","Sven","Tiny","VengefulSpirit","Windranger","Zeus","Kunkka","Lina","Lich","Lion","ShadowShaman","Slardar","Tidehunter","WitchDoctor","Riki","Enigma","Tinker","Sniper","Necrophos","Warlock","Beastmaster","QueenofPain","Venomancer","FacelessVoid","WraithKing","DeathProphet","PhantomAssassin","Pugna","TemplarAssassin","Viper","Luna","DragonKnight","Dazzle","Clockwerk","Leshrac","Nature'sProphet","Lifestealer","DarkSeer","Clinkz","Omniknight","Enchantress","Huskar","NightStalker","Broodmother","BountyHunter","Weaver","Jakiro","Batrider","Chen","Spectre","Doom","AncientApparition","Ursa","SpiritBreaker","Gyrocopter","Alchemist","Invoker","Silencer","OutworldDevourer","Lycan","Brewmaster","ShadowDemon","LoneDruid","ChaosKnight","Meepo","TreantProtector","OgreMagi","Undying","Rubick","Disruptor","NyxAssassin","NagaSiren","KeeperoftheLight","Io","Visage","Slark","Medusa","TrollWarlord","CentaurWarrunner","Magnus","Timbersaw","Bristleback","Tusk","SkywrathMage","Abaddon","ElderTitan","LegionCommander","EmberSpirit","EarthSpirit","AbyssalUnderlord","Terrorblade","Phoenix","Techies","Oracle","WinterWyvern","ArcWarden","undefined"}
@ATTRIBUTE class {"win","lose"}

@DATA
"Medusa","Dazzle","Huskar","Pudge","Mirana","lose"
"Bristleback","LegionCommander","Silencer","ShadowFiend","Slark","win"
"ShadowFiend","Weaver","Mirana","Zeus","DragonKnight","lose"
"LegionCommander","Pudge","CentaurWarrunner","Slark","Sven","win"
"BountyHunter","Warlock","PhantomAssassin","DragonKnight","PhantomLancer","win"
"Riki","Sniper","CrystalMaiden","Huskar","Terrorblade","lose"
"Enigma","Invoker","DarkSeer","Leshrac","Rubick","lose"
"Medusa","Silencer","SpiritBreaker","WitchDoctor","TemplarAssassin","win"
"Ursa","Earthshaker","Necrophos","Luna","DrowRanger","win"
"Kunkka","Batrider","PhantomAssassin","Zeus","Sven","lose"
"Omniknight","ShadowFiend","Riki","PhantomAssassin","Pudge","win"
"Mirana","Anti-Mage","Lion","Lina","Sniper","lose"
"SpiritBreaker","Anti-Mage","Slardar","OgreMagi","Tinker","win"
"Mirana","ShadowDemon","DrowRanger","Lifestealer","Zeus","lose"
"Terrorblade","Dazzle","Tinker","Sven","ChaosKnight","lose"
"Bloodseeker","Necrophos","Razor","Tidehunter","Juggernaut","win"
"Mirana","Bane","Tinker","TrollWarlord","Juggernaut","win"
"Slark","Earthshaker","ShadowShaman","FacelessVoid","DrowRanger","lose"
"Medusa","LegionCommander","Mirana","Weaver","Earthshaker","lose"
"Riki","Axe","Tiny","VengefulSpirit","Ursa","win"
"Ursa","Lion","StormSpirit","Meepo","QueenofPain","win"
"Alchemist","undefined","Juggernaut","Earthshaker","Warlock","lose"
"Invoker","Bloodseeker","Enchantress","Lycan","Omniknight","lose"
"Mirana","Huskar","Dazzle","Anti-Mage","PhantomAssassin","win"
"Pudge","CrystalMaiden","Morphling","Riki","Lifestealer","win"
"ShadowFiend","Ursa","PhantomAssassin","Sniper","Rubick","lose"
"Alchemist","Lina","LegionCommander","Slark","Bloodseeker","win"
"PhantomAssassin","Razor","Pudge","Huskar","Sniper","lose"
"Bristleback","Pudge","Timbersaw","Techies","Lich","lose"
"DragonKnight","Zeus","Kunkka","Slardar","Slark","win"
"Juggernaut","Bristleback","Pudge","Enchantress","Sven","lose"
"Weaver","Viper","Invoker","BountyHunter","TrollWarlord","win"
"Clockwerk","Ursa","PhantomAssassin","Sven","Bloodseeker","win"
"Techies","Juggernaut","LegionCommander","DrowRanger","Zeus","lose"
"KeeperoftheLight","AncientApparition","Juggernaut","Alchemist","Slardar","lose"
"StormSpirit","Pudge","ShadowDemon","CrystalMaiden","Morphling","win"
"DrowRanger","Windranger","QueenofPain","Venomancer","Juggernaut","win"
"Kunkka","Lifestealer","Mirana","Undying","Alchemist","lose"
"QueenofPain","LegionCommander","Juggernaut","Tiny","Morphling","win"
"Riki","Invoker","Pudge","PhantomAssassin","Anti-Mage","lose"
"Sniper","Invoker","Juggernaut","Meepo","Riki","win"
"PhantomLancer","Mirana","FacelessVoid","LegionCommander","Morphling","lose"
"WinterWyvern","Slark","Mirana","Invoker","BountyHunter","win"
"Zeus","Windranger","Riki","Bloodseeker","Sven","lose"
"Ursa","Axe","Juggernaut","Necrophos","PhantomLancer","win"
"Morphling","Weaver","Enchantress","WraithKing","StormSpirit","lose"
"PhantomAssassin","Viper","LoneDruid","Juggernaut","Invoker","win"
"Pudge","Jakiro","Slark","NyxAssassin","Slardar","lose"
"Alchemist","Slark","Bristleback","Windranger","Chen","lose"
"DrowRanger","Ursa","PhantomAssassin","Omniknight","Earthshaker","win"
"Invoker","AncientApparition","DrowRanger","Sven","Sniper","win"
"Mirana","SpiritBreaker","FacelessVoid","Anti-Mage","Lion","lose"
"Omniknight","PhantomAssassin","ShadowFiend","LegionCommander","Terrorblade","win"
"Mirana","EmberSpirit","ArcWarden","AncientApparition","Anti-Mage","lose"
"Invoker","Slark","SandKing","Tiny","DrowRanger","win"
"Huskar","Slardar","Spectre","Pugna","Bristleback","lose"
"SandKing","Nature'sProphet","Timbersaw","OutworldDevourer","Necrophos","win"
"Doom","Axe","LegionCommander","Techies","Lich","lose"
"Lina","Brewmaster","Juggernaut","Riki","Invoker","win"
"WraithKing","Sven","Sniper","BountyHunter","Lich","lose"
"Lifestealer","Timbersaw","Tinker","Slark","Medusa","lose"
"Ursa","Spectre","Juggernaut","Omniknight","Sven","win"
"Earthshaker","Riki","PhantomAssassin","Razor","Weaver","win"
"Juggernaut","LegionCommander","Kunkka","Sniper","Clockwerk","lose"
"Nature'sProphet","PhantomLancer","Axe","Slark","Alchemist","win"
"Windranger","Riki","OutworldDevourer","WraithKing","PhantomAssassin","lose"
"LegionCommander","Pudge","Omniknight","Mirana","Medusa","win"
"Morphling","Nature'sProphet","Riki","PhantomAssassin","Lich","lose"
"Ursa","Juggernaut","Earthshaker","ElderTitan","Phoenix","win"
"Anti-Mage","Sniper","Puck","Bloodseeker","Timbersaw","lose"
"Techies","Timbersaw","Omniknight","Alchemist","Ursa","win"
"Mirana","PhantomAssassin","Juggernaut","TemplarAssassin","Huskar","lose"
"undefined","PhantomAssassin","undefined","Huskar","Spectre","win"
"undefined","undefined","undefined","undefined","undefined","lose"
"Tusk","ShadowFiend","CrystalMaiden","Pugna","Riki","lose"
"LegionCommander","Zeus","Clockwerk","Mirana","DrowRanger","win"
"Omniknight","Pudge","Axe","ChaosKnight","TemplarAssassin","win"
"LegionCommander","PhantomAssassin","Huskar","TrollWarlord","Mirana","lose"
"Invoker","StormSpirit","Nature'sProphet","DrowRanger","PhantomAssassin","win"
"BountyHunter","Morphling","Riki","LegionCommander","Sniper","lose"
"Lion","Zeus","SpiritBreaker","Lifestealer","Chen","lose"
"Venomancer","WitchDoctor","Tinker","Timbersaw","Ursa","win"
"Sniper","PhantomAssassin","Anti-Mage","Lion","Timbersaw","win"
"WraithKing","Tinker","EarthSpirit","Bane","Slardar","lose"
"Huskar","Slark","Omniknight","Rubick","Axe","win"
"Bloodseeker","Riki","SpiritBreaker","Lifestealer","SandKing","lose"
"TemplarAssassin","Magnus","Omniknight","Terrorblade","SpiritBreaker","win"
"Pudge","Huskar","Alchemist","Earthshaker","Sven","lose"
"Gyrocopter","QueenofPain","Alchemist","Slark","WinterWyvern","lose"
"BountyHunter","Bloodseeker","Invoker","PhantomAssassin","Sven","win"
"Lycan","DrowRanger","Slark","CentaurWarrunner","Mirana","lose"
"Sven","Luna","Morphling","Pudge","Enigma","win"
"Timbersaw","Earthshaker","Luna","PhantomAssassin","Huskar","lose"
"TrollWarlord","Sven","Zeus","Sniper","ChaosKnight","win"
"Sven","Windranger","Morphling","BountyHunter","Pudge","lose"
"SandKing","PhantomAssassin","Enigma","Omniknight","QueenofPain","win"
"Mirana","SpiritBreaker","Tusk","DrowRanger","KeeperoftheLight","win"
"Dazzle","Axe","Pudge","Slark","Sniper","lose"
"LegionCommander","Riki","Tiny","Lion","Pudge","lose"
"WinterWyvern","Huskar","Clinkz","PhantomAssassin","DrowRanger","win"
"Slark","PhantomAssassin","SandKing","Tinker","Sven","win"
"Pudge","Mirana","Lycan","Windranger","PhantomLancer","lose"
"ShadowFiend","Sven","Omniknight","FacelessVoid","Huskar","win"
"Spectre","Sniper","Lifestealer","Bristleback","Necrophos","lose"
"Huskar","Anti-Mage","Tiny","ShadowFiend","Earthshaker","lose"
"Lina","Tinker","Juggernaut","Slark","Invoker","win"
"Silencer","WraithKing","Invoker","Broodmother","Slark","win"
"Clinkz","Sniper","ShadowShaman","Anti-Mage","Morphling","lose"
"Silencer","PhantomAssassin","Ursa","Riki","ArcWarden","win"
"Tiny","Dazzle","Huskar","LegionCommander","BountyHunter","lose"
"Slardar","Earthshaker","Axe","Riki","QueenofPain","win"
"Sven","Huskar","Omniknight","Tinker","DrowRanger","lose"
"VengefulSpirit","EmberSpirit","Clockwerk","Windranger","Anti-Mage","win"
"Luna","Alchemist","Lina","BountyHunter","Axe","lose"
"Io","PhantomLancer","Pudge","StormSpirit","ElderTitan","lose"
"Slark","LegionCommander","OutworldDevourer","Lion","Weaver","win"
"LegionCommander","Huskar","Bloodseeker","Sniper","PhantomAssassin","lose"
"TrollWarlord","NightStalker","Riki","Ursa","Pudge","win"
"OutworldDevourer","Sven","CrystalMaiden","Sniper","Tinker","lose"
"Timbersaw","Pudge","PhantomAssassin","Slark","Morphling","win"
"CentaurWarrunner","Invoker","Lina","Mirana","Juggernaut","win"
"Lion","Pudge","Necrophos","DrowRanger","NyxAssassin","lose"
"Magnus","Lifestealer","Windranger","Sniper","SpiritBreaker","win"
"Juggernaut","BountyHunter","NyxAssassin","DrowRanger","ShadowFiend","lose"
"Bloodseeker","Viper","Anti-Mage","Zeus","Earthshaker","lose"
"Slark","Tiny","Bristleback","DrowRanger","LegionCommander","win"
"Juggernaut","Kunkka","QueenofPain","Bane","Sniper","lose"
"Morphling","Pugna","Anti-Mage","Mirana","Tusk","win"
"SandKing","PhantomAssassin","LegionCommander","Zeus","Riki","win"
"SpiritBreaker","Anti-Mage","Lifestealer","Bristleback","StormSpirit","lose"
"Morphling","ShadowFiend","Sven","Sniper","DrowRanger","win"
"WitchDoctor","Weaver","Anti-Mage","Timbersaw","Lich","lose"
"Visage","Luna","Riki","DrowRanger","Sniper","win"
"PhantomAssassin","Pugna","Lifestealer","Sven","DragonKnight","lose"
"Mirana","Pudge","PhantomAssassin","DrowRanger","FacelessVoid","win"
"Meepo","Lifestealer","Ursa","CrystalMaiden","WitchDoctor","lose"
"Ursa","PhantomAssassin","Kunkka","DrowRanger","KeeperoftheLight","lose"
"Slardar","Tinker","BountyHunter","DragonKnight","Sniper","win"
"Pudge","LegionCommander","Oracle","DrowRanger","Mirana","lose"
"TrollWarlord","ShadowShaman","Windranger","CentaurWarrunner","Earthshaker","win"
"Disruptor","FacelessVoid","BountyHunter","Lina","Invoker","win"
"OutworldDevourer","LoneDruid","Mirana","SandKing","Sniper","lose"
"Spectre","Tinker","Earthshaker","DrowRanger","Viper","win"
"Kunkka","Mirana","Ursa","PhantomLancer","Silencer","lose"
"Silencer","PhantomAssassin","Morphling","Tusk","AncientApparition","lose"
"BountyHunter","DrowRanger","Jakiro","Juggernaut","Lion","win"
"SandKing","ElderTitan","Kunkka","Tinker","Lina","lose"
"Zeus","Pudge","Weaver","Io","ShadowFiend","win"
"LoneDruid","Invoker","Windranger","PhantomAssassin","Disruptor","win"
"Rubick","Viper","Ursa","LegionCommander","Slark","lose"
"Nature'sProphet","PhantomAssassin","DarkSeer","Slark","Anti-Mage","lose"
"Tinker","Riki","Huskar","Batrider","Sniper","win"
"Earthshaker","Clinkz","BountyHunter","Mirana","Pudge","lose"
"Abaddon","Sniper","Omniknight","Riki","SandKing","win"
"SandKing","Invoker","PhantomAssassin","BountyHunter","Tusk","win"
"Tinker","Enchantress","Kunkka","Sven","Timbersaw","lose"
"BountyHunter","LegionCommander","PhantomAssassin","Earthshaker","Sniper","win"
"Mirana","Puck","Bane","ChaosKnight","Lycan","lose"
"Meepo","Sven","Earthshaker","Medusa","Lion","win"
"PhantomLancer","Beastmaster","Axe","Anti-Mage","Mirana","lose"
"LegionCommander","CrystalMaiden","Tinker","PhantomAssassin","Mirana","win"
"Disruptor","Morphling","LoneDruid","Sniper","Lich","lose"
"PhantomAssassin","Juggernaut","Earthshaker","Warlock","Anti-Mage","lose"
"Morphling","DrowRanger","ShadowFiend","CrystalMaiden","Mirana","win"
"Sniper","Juggernaut","ShadowFiend","Meepo","PhantomLancer","win"
"AncientApparition","DragonKnight","Tinker","Kunkka","KeeperoftheLight","lose"
"OgreMagi","Mirana","Puck","Slark","Axe","lose"
"WitchDoctor","Lina","DrowRanger","Alchemist","WraithKing","win"
"CentaurWarrunner","Omniknight","Pudge","Juggernaut","StormSpirit","lose"
"Abaddon","Jakiro","Slark","FacelessVoid","Mirana","win"
"Puck","FacelessVoid","PhantomAssassin","KeeperoftheLight","Pudge","win"
"VengefulSpirit","NyxAssassin","Lich","QueenofPain","DrowRanger","lose"
"Nature'sProphet","Omniknight","Sven","ShadowFiend","Medusa","lose"
"Axe","DragonKnight","NyxAssassin","Mirana","Windranger","win"
"PhantomAssassin","Sven","Pudge","OgreMagi","WinterWyvern","win"
"Pugna","DrowRanger","Sniper","Invoker","Axe","lose"
"Juggernaut","ElderTitan","Anti-Mage","Clinkz","ShadowFiend","win"
"Oracle","Sven","Bloodseeker","Silencer","SpiritBreaker","lose"
"LegionCommander","Pudge","DragonKnight","Lifestealer","undefined","win"
"Omniknight","BountyHunter","Tusk","StormSpirit","ShadowFiend","lose"
"Ursa","Sven","LegionCommander","SpiritBreaker","Luna","win"
"Io","Lifestealer","ShadowShaman","PhantomAssassin","Huskar","lose"
"Pudge","Medusa","Enigma","Tiny","Mirana","win"
"Windranger","Sven","Lina","Necrophos","LegionCommander","lose"
"Mirana","LegionCommander","Lion","Anti-Mage","Riki","win"
"SpiritBreaker","NightStalker","Nature'sProphet","Slark","Lina","lose"
"Invoker","KeeperoftheLight","Nature'sProphet","DrowRanger","FacelessVoid","lose"
"WraithKing","OgreMagi","Mirana","Ursa","VengefulSpirit","win"
"LegionCommander","AncientApparition","Silencer","Anti-Mage","Tidehunter","win"
"TemplarAssassin","FacelessVoid","DrowRanger","Medusa","CrystalMaiden","lose"
"KeeperoftheLight","Beastmaster","LegionCommander","PhantomAssassin","Tinker","lose"
"Timbersaw","Alchemist","Leshrac","Axe","Windranger","win"
"Weaver","Pudge","Juggernaut","ChaosKnight","Tusk","win"
"Techies","Alchemist","SpiritBreaker","Tiny","LegionCommander","lose"
"PhantomAssassin","Omniknight","WraithKing","Mirana","Invoker","win"
"Anti-Mage","CrystalMaiden","Riki","Axe","BountyHunter","lose"
"PhantomAssassin","Abaddon","SpiritBreaker","Invoker","Earthshaker","lose"
"Lion","Undying","Lifestealer","Windranger","SkywrathMage","win"
"Sven","Nature'sProphet","Bloodseeker","Slark","Magnus","lose"
"SandKing","CrystalMaiden","Invoker","Clinkz","WraithKing","win"
"Visage","CrystalMaiden","Invoker","LegionCommander","ChaosKnight","win"
"Juggernaut","Luna","StormSpirit","Zeus","Omniknight","lose"
"Rubick","PhantomAssassin","Pudge","Sven","DrowRanger","win"
"Mirana","LegionCommander","BountyHunter","Riki","Anti-Mage","lose"
"OutworldDevourer","Sniper","Silencer","Juggernaut","Dazzle","lose"
"Clinkz","Riki","FacelessVoid","WitchDoctor","Invoker","win"
"Earthshaker","Timbersaw","ShadowShaman","ChaosKnight","EmberSpirit","lose"
"Juggernaut","Windranger","Bristleback","SandKing","CrystalMaiden","win"
"Earthshaker","FacelessVoid","Mirana","Invoker","DrowRanger","win"
"ChaosKnight","PhantomAssassin","Nature'sProphet","WraithKing","BountyHunter","lose"
"ShadowFiend","DrowRanger","Lifestealer","Slark","Sniper","win"
"Luna","Earthshaker","PhantomAssassin","Mirana","Lion","lose"
"Undying","Medusa","Anti-Mage","undefined","Sven","win"
"Doom","Dazzle","Meepo","Slark","Mirana","lose"
"Bristleback","PhantomAssassin","SpiritBreaker","Sven","OgreMagi","win"
"Viper","Meepo","Alchemist","Pudge","Necrophos","lose"
"Lifestealer","Kunkka","Slark","Tinker","VengefulSpirit","lose"
"Invoker","Anti-Mage","FacelessVoid","Pudge","Spectre","win"
"LegionCommander","ShadowFiend","DragonKnight","WraithKing","SkywrathMage","lose"
"Slark","Windranger","Invoker","CrystalMaiden","PhantomAssassin","win"
"Juggernaut","TrollWarlord","Omniknight","Enchantress","Tinker","lose"
"Lich","Ursa","DrowRanger","DragonKnight","Sven","win"
"DragonKnight","Windranger","OutworldDevourer","LegionCommander","Anti-Mage","win"
"TrollWarlord","PhantomAssassin","Sniper","QueenofPain","Omniknight","lose"
"LegionCommander","Morphling","Mirana","ElderTitan","Anti-Mage","win"
"Jakiro","Lion","Sven","Windranger","Spectre","lose"
"Dazzle","LegionCommander","Sven","TemplarAssassin","TrollWarlord","win"
"WitchDoctor","Mirana","Bristleback","Pudge","SandKing","lose"
"CrystalMaiden","PhantomLancer","DragonKnight","ElderTitan","Anti-Mage","win"
"Tusk","Tinker","Venomancer","Kunkka","TrollWarlord","lose"
"Bloodseeker","LegionCommander","Clockwerk","Slardar","Windranger","lose"
"Mirana","OutworldDevourer","Axe","PhantomLancer","Pudge","win"
"Slardar","Ursa","Bloodseeker","WraithKing","Medusa","win"
"PhantomAssassin","DrowRanger","Huskar","Techies","Riki","lose"
"Viper","SkywrathMage","Axe","Invoker","Phoenix","win"
"Sven","PhantomAssassin","OutworldDevourer","Tidehunter","TrollWarlord","lose"
"WraithKing","Omniknight","Huskar","WinterWyvern","Slark","lose"
"ShadowFiend","FacelessVoid","Sven","Bristleback","AncientApparition","win"
"FacelessVoid","Clinkz","Dazzle","Axe","Juggernaut","lose"
"ShadowFiend","Sniper","WraithKing","PhantomAssassin","Pudge","win"
"Sniper","Alchemist","Pudge","Mirana","WraithKing","win"
"ShadowFiend","Spectre","Venomancer","Juggernaut","Meepo","lose"
"Rubick","Leshrac","Windranger","Morphling","LegionCommander","lose"
"ShadowFiend","TemplarAssassin","Axe","FacelessVoid","Necrophos","win"
"Timbersaw","Slark","Magnus","SandKing","Venomancer","win"
"NightStalker","DrowRanger","Puck","Bloodseeker","SpiritBreaker","lose"
"Anti-Mage","LegionCommander","Riki","Slark","PhantomAssassin","win"
"Kunkka","Sniper","Huskar","OutworldDevourer","Lifestealer","lose"
"Pudge","Io","Earthshaker","Sven","Invoker","win"
"Luna","QueenofPain","PhantomAssassin","VengefulSpirit","SpiritBreaker","lose"
"Omniknight","BountyHunter","Sven","DrowRanger","Sniper","lose"
"Lina","Slark","Invoker","LegionCommander","SpiritBreaker","win"
"Mirana","Anti-Mage","Luna","SpiritBreaker","CrystalMaiden","win"
"Slark","VengefulSpirit","WraithKing","Sniper","Batrider","lose"
"Oracle","NyxAssassin","Windranger","Alchemist","LegionCommander","lose"
"Juggernaut","Tinker","TrollWarlord","AncientApparition","Lion","win"
"Silencer","Slardar","PhantomAssassin","Juggernaut","Enigma","win"
"Morphling","Kunkka","Pudge","Riki","Leshrac","lose"
"undefined","undefined","undefined","undefined","undefined","win"
"undefined","undefined","undefined","undefined","undefined","lose"
"Timbersaw","Weaver","Lion","TemplarAssassin","Slardar","lose"
"Razor","Mirana","Earthshaker","Juggernaut","SkywrathMage","win"
"Huskar","Io","Necrophos","PhantomAssassin","Omniknight","win"
"LegionCommander","Timbersaw","Razor","Lina","Dazzle","lose"
"Anti-Mage","Spectre","ShadowFiend","Gyrocopter","PhantomAssassin","win"
"Tinker","NightStalker","undefined","TrollWarlord","Weaver","lose"
"Pudge","Sven","Meepo","LegionCommander","Lina","win"
"PhantomAssassin","DrowRanger","SpiritBreaker","Riki","Broodmother","lose"
"Juggernaut","Sniper","Riki","LegionCommander","Earthshaker","win"
"EmberSpirit","PhantomAssassin","Phoenix","WraithKing","ShadowFiend","lose"
"DrowRanger","Sniper","Slark","ShadowShaman","Zeus","win"
"Pudge","Earthshaker","LegionCommander","Lich","Mirana","lose"
"Oracle","LegionCommander","Necrophos","NightStalker","Mirana","lose"
"Omniknight","Phoenix","CrystalMaiden","Windranger","Ursa","win"
"Tinker","OgreMagi","KeeperoftheLight","Spectre","LegionCommander","win"
"Kunkka","Razor","WinterWyvern","Mirana","Juggernaut","lose"
"Tusk","Clockwerk","Riki","Luna","Lifestealer","lose"
"Juggernaut","BountyHunter","Sniper","Phoenix","QueenofPain","win"
"Juggernaut","Huskar","Slardar","PhantomAssassin","Axe","lose"
"Ursa","Sniper","ShadowFiend","Riki","Bloodseeker","win"
"Nature'sProphet","Invoker","Huskar","Slark","Pudge","lose"
"Techies","Zeus","Riki","WraithKing","Weaver","win"
"TemplarAssassin","DrowRanger","Slardar","Bristleback","Warlock","win"
"Pudge","Clinkz","BountyHunter","Necrophos","Juggernaut","lose"
"EmberSpirit","Sniper","PhantomAssassin","Dazzle","Lion","win"
"Slardar","BountyHunter","Windranger","Lich","Huskar","lose"
"Windranger","Necrophos","Morphling","Pudge","LegionCommander","win"
"WraithKing","Leshrac","ShadowDemon","Invoker","Sven","lose"
"Earthshaker","Pudge","VengefulSpirit","Slardar","LegionCommander","win"
"Invoker","PhantomLancer","WinterWyvern","Weaver","Nature'sProphet","lose"
"Ursa","Riki","Lina","NightStalker","Sniper","win"
"ShadowShaman","PhantomAssassin","Axe","Juggernaut","Luna","lose"
"Timbersaw","Pudge","Zeus","LegionCommander","Alchemist","lose"
"Invoker","KeeperoftheLight","Juggernaut","Silencer","PhantomAssassin","win"
"Sven","Earthshaker","Tinker","Riki","Terrorblade","win"
"ShadowFiend","Sniper","SpiritBreaker","Slark","Axe","lose"
