@RELATION all

@ATTRIBUTE player1 {"Anti-Mage","Axe","Bane","Bloodseeker","CrystalMaiden","DrowRanger","Earthshaker","Juggernaut","Mirana","ShadowFiend","Morphling","PhantomLancer","Puck","Pudge","Razor","SandKing","StormSpirit","Sven","Tiny","VengefulSpirit","Windranger","Zeus","Kunkka","Lina","Lich","Lion","ShadowShaman","Slardar","Tidehunter","WitchDoctor","Riki","Enigma","Tinker","Sniper","Necrophos","Warlock","Beastmaster","QueenofPain","Venomancer","FacelessVoid","WraithKing","DeathProphet","PhantomAssassin","Pugna","TemplarAssassin","Viper","Luna","DragonKnight","Dazzle","Clockwerk","Leshrac","Nature'sProphet","Lifestealer","DarkSeer","Clinkz","Omniknight","Enchantress","Huskar","NightStalker","Broodmother","BountyHunter","Weaver","Jakiro","Batrider","Chen","Spectre","Doom","AncientApparition","Ursa","SpiritBreaker","Gyrocopter","Alchemist","Invoker","Silencer","OutworldDevourer","Lycan","Brewmaster","ShadowDemon","LoneDruid","ChaosKnight","Meepo","TreantProtector","OgreMagi","Undying","Rubick","Disruptor","NyxAssassin","NagaSiren","KeeperoftheLight","Io","Visage","Slark","Medusa","TrollWarlord","CentaurWarrunner","Magnus","Timbersaw","Bristleback","Tusk","SkywrathMage","Abaddon","ElderTitan","LegionCommander","EmberSpirit","EarthSpirit","AbyssalUnderlord","Terrorblade","Phoenix","Techies","Oracle","WinterWyvern","ArcWarden",undefined}
@ATTRIBUTE player2 {"Anti-Mage","Axe","Bane","Bloodseeker","CrystalMaiden","DrowRanger","Earthshaker","Juggernaut","Mirana","ShadowFiend","Morphling","PhantomLancer","Puck","Pudge","Razor","SandKing","StormSpirit","Sven","Tiny","VengefulSpirit","Windranger","Zeus","Kunkka","Lina","Lich","Lion","ShadowShaman","Slardar","Tidehunter","WitchDoctor","Riki","Enigma","Tinker","Sniper","Necrophos","Warlock","Beastmaster","QueenofPain","Venomancer","FacelessVoid","WraithKing","DeathProphet","PhantomAssassin","Pugna","TemplarAssassin","Viper","Luna","DragonKnight","Dazzle","Clockwerk","Leshrac","Nature'sProphet","Lifestealer","DarkSeer","Clinkz","Omniknight","Enchantress","Huskar","NightStalker","Broodmother","BountyHunter","Weaver","Jakiro","Batrider","Chen","Spectre","Doom","AncientApparition","Ursa","SpiritBreaker","Gyrocopter","Alchemist","Invoker","Silencer","OutworldDevourer","Lycan","Brewmaster","ShadowDemon","LoneDruid","ChaosKnight","Meepo","TreantProtector","OgreMagi","Undying","Rubick","Disruptor","NyxAssassin","NagaSiren","KeeperoftheLight","Io","Visage","Slark","Medusa","TrollWarlord","CentaurWarrunner","Magnus","Timbersaw","Bristleback","Tusk","SkywrathMage","Abaddon","ElderTitan","LegionCommander","EmberSpirit","EarthSpirit","AbyssalUnderlord","Terrorblade","Phoenix","Techies","Oracle","WinterWyvern","ArcWarden",undefined}
@ATTRIBUTE player3 {"Anti-Mage","Axe","Bane","Bloodseeker","CrystalMaiden","DrowRanger","Earthshaker","Juggernaut","Mirana","ShadowFiend","Morphling","PhantomLancer","Puck","Pudge","Razor","SandKing","StormSpirit","Sven","Tiny","VengefulSpirit","Windranger","Zeus","Kunkka","Lina","Lich","Lion","ShadowShaman","Slardar","Tidehunter","WitchDoctor","Riki","Enigma","Tinker","Sniper","Necrophos","Warlock","Beastmaster","QueenofPain","Venomancer","FacelessVoid","WraithKing","DeathProphet","PhantomAssassin","Pugna","TemplarAssassin","Viper","Luna","DragonKnight","Dazzle","Clockwerk","Leshrac","Nature'sProphet","Lifestealer","DarkSeer","Clinkz","Omniknight","Enchantress","Huskar","NightStalker","Broodmother","BountyHunter","Weaver","Jakiro","Batrider","Chen","Spectre","Doom","AncientApparition","Ursa","SpiritBreaker","Gyrocopter","Alchemist","Invoker","Silencer","OutworldDevourer","Lycan","Brewmaster","ShadowDemon","LoneDruid","ChaosKnight","Meepo","TreantProtector","OgreMagi","Undying","Rubick","Disruptor","NyxAssassin","NagaSiren","KeeperoftheLight","Io","Visage","Slark","Medusa","TrollWarlord","CentaurWarrunner","Magnus","Timbersaw","Bristleback","Tusk","SkywrathMage","Abaddon","ElderTitan","LegionCommander","EmberSpirit","EarthSpirit","AbyssalUnderlord","Terrorblade","Phoenix","Techies","Oracle","WinterWyvern","ArcWarden",undefined}
@ATTRIBUTE player4 {"Anti-Mage","Axe","Bane","Bloodseeker","CrystalMaiden","DrowRanger","Earthshaker","Juggernaut","Mirana","ShadowFiend","Morphling","PhantomLancer","Puck","Pudge","Razor","SandKing","StormSpirit","Sven","Tiny","VengefulSpirit","Windranger","Zeus","Kunkka","Lina","Lich","Lion","ShadowShaman","Slardar","Tidehunter","WitchDoctor","Riki","Enigma","Tinker","Sniper","Necrophos","Warlock","Beastmaster","QueenofPain","Venomancer","FacelessVoid","WraithKing","DeathProphet","PhantomAssassin","Pugna","TemplarAssassin","Viper","Luna","DragonKnight","Dazzle","Clockwerk","Leshrac","Nature'sProphet","Lifestealer","DarkSeer","Clinkz","Omniknight","Enchantress","Huskar","NightStalker","Broodmother","BountyHunter","Weaver","Jakiro","Batrider","Chen","Spectre","Doom","AncientApparition","Ursa","SpiritBreaker","Gyrocopter","Alchemist","Invoker","Silencer","OutworldDevourer","Lycan","Brewmaster","ShadowDemon","LoneDruid","ChaosKnight","Meepo","TreantProtector","OgreMagi","Undying","Rubick","Disruptor","NyxAssassin","NagaSiren","KeeperoftheLight","Io","Visage","Slark","Medusa","TrollWarlord","CentaurWarrunner","Magnus","Timbersaw","Bristleback","Tusk","SkywrathMage","Abaddon","ElderTitan","LegionCommander","EmberSpirit","EarthSpirit","AbyssalUnderlord","Terrorblade","Phoenix","Techies","Oracle","WinterWyvern","ArcWarden",undefined}
@ATTRIBUTE player5 {"Anti-Mage","Axe","Bane","Bloodseeker","CrystalMaiden","DrowRanger","Earthshaker","Juggernaut","Mirana","ShadowFiend","Morphling","PhantomLancer","Puck","Pudge","Razor","SandKing","StormSpirit","Sven","Tiny","VengefulSpirit","Windranger","Zeus","Kunkka","Lina","Lich","Lion","ShadowShaman","Slardar","Tidehunter","WitchDoctor","Riki","Enigma","Tinker","Sniper","Necrophos","Warlock","Beastmaster","QueenofPain","Venomancer","FacelessVoid","WraithKing","DeathProphet","PhantomAssassin","Pugna","TemplarAssassin","Viper","Luna","DragonKnight","Dazzle","Clockwerk","Leshrac","Nature'sProphet","Lifestealer","DarkSeer","Clinkz","Omniknight","Enchantress","Huskar","NightStalker","Broodmother","BountyHunter","Weaver","Jakiro","Batrider","Chen","Spectre","Doom","AncientApparition","Ursa","SpiritBreaker","Gyrocopter","Alchemist","Invoker","Silencer","OutworldDevourer","Lycan","Brewmaster","ShadowDemon","LoneDruid","ChaosKnight","Meepo","TreantProtector","OgreMagi","Undying","Rubick","Disruptor","NyxAssassin","NagaSiren","KeeperoftheLight","Io","Visage","Slark","Medusa","TrollWarlord","CentaurWarrunner","Magnus","Timbersaw","Bristleback","Tusk","SkywrathMage","Abaddon","ElderTitan","LegionCommander","EmberSpirit","EarthSpirit","AbyssalUnderlord","Terrorblade","Phoenix","Techies","Oracle","WinterWyvern","ArcWarden",undefined}
@ATTRIBUTE kills NUMERIC
@ATTRIBUTE duration NUMERIC
@ATTRIBUTE class {"win","lose"}

@DATA
"ShadowShaman","Pudge","LoneDruid","Luna","NightStalker",20,2179,"win"
"Huskar","CrystalMaiden","Silencer","PhantomAssassin","TemplarAssassin",-20,2179,"lose"
"Ursa","Huskar","undefined","Riki","Zeus",42,2053,"lose"
"Mirana","Clockwerk","Pudge","StormSpirit","PhantomAssassin",-6,4037,"win"
"Kunkka","Lina","Slark","Alchemist","NyxAssassin",6,4037,"lose"
"Doom","Slark","Disruptor","Viper","Axe",20,2088,"win"
"Clinkz","Invoker","LegionCommander","AncientApparition","Juggernaut",-20,2088,"lose"
"Riki","TreantProtector","Anti-Mage","Pudge","Slark",0,27,"lose"
"PhantomAssassin","Alchemist","Phoenix","LegionCommander","OgreMagi",19,2606,"win"
"CrystalMaiden","Riki","Sven","Timbersaw","Invoker",-19,2606,"lose"
"PhantomAssassin","Tinker","EmberSpirit","LegionCommander","Riki",7,2812,"win"
"Huskar","Pudge","EarthSpirit","DrowRanger","Clinkz",-7,2812,"lose"
"WitchDoctor","NyxAssassin","Pudge","Alchemist","Omniknight",21,2381,"win"
"EarthSpirit","Gyrocopter","Lich","Morphling","Tinker",28,2156,"win"
"Clinkz","LoneDruid","Invoker","Juggernaut","ArcWarden",-28,2156,"lose"
"PhantomAssassin","Dazzle","SpiritBreaker","EmberSpirit","Magnus",16,2501,"lose"
"Zeus","Terrorblade","BountyHunter","Ursa","DrowRanger",-16,2501,"win"
"Axe","FacelessVoid","Nature'sProphet","Windranger","Necrophos",-9,3015,"lose"
"TrollWarlord","Lina","PhantomLancer","Mirana","EarthSpirit",-25,2028,"lose"
"Pudge","Axe","Clinkz","LegionCommander","Omniknight",25,2028,"win"
"Bloodseeker","Meepo","Mirana","Axe","Lifestealer",9,3060,"win"
"Sven","PhantomAssassin","Kunkka","ShadowShaman","FacelessVoid",-9,3060,"lose"
"ShadowDemon","FacelessVoid","Tinker","Jakiro","DrowRanger",-15,2796,"lose"
"Ursa","Rubick","LegionCommander","Mirana","Invoker",15,2796,"win"
"VengefulSpirit","Juggernaut","QueenofPain","Earthshaker","DrowRanger",24,1088,"win"
"Necrophos","Luna","Slark","Mirana","Leshrac",23,2015,"win"
"FacelessVoid","Spectre","Silencer","Puck","Lion",-23,2015,"lose"
"Pudge","OgreMagi","Ursa","SpiritBreaker","SandKing",33,2191,"win"
"DrowRanger","FacelessVoid","ShadowDemon","Slark","ElderTitan",-4,1597,"lose"
"Anti-Mage","BountyHunter","Tinker","Rubick","Tiny",-2,3009,"win"
"NightStalker","Riki","StormSpirit","Windranger","Huskar",2,3009,"lose"
"Riki","Sniper","Clockwerk","PhantomAssassin","OgreMagi",13,1124,"win"
"Windranger","WraithKing","Sniper","Zeus","PhantomAssassin",11,3957,"lose"
"Lion","VengefulSpirit","Anti-Mage","Earthshaker","DrowRanger",-11,3957,"win"
"Pudge","Leshrac","Anti-Mage","ElderTitan","Mirana",16,1117,"win"
"Rubick","Invoker","VengefulSpirit","Slark","Tinker",-16,1117,"lose"
"Kunkka","ShadowFiend","Medusa","CentaurWarrunner","Weaver",-8,3385,"win"
"LegionCommander","Viper","Zeus","SkywrathMage","Pudge",8,3385,"lose"
"Nature'sProphet","PhantomAssassin","Sniper","Pudge","Sven",11,2586,"win"
"Zeus","Huskar","Juggernaut","DrowRanger","SpiritBreaker",-11,2586,"lose"
"Silencer","Bloodseeker","PhantomAssassin","TreantProtector","Alchemist",3,3287,"lose"
"Undying","OgreMagi","Huskar","Juggernaut","CrystalMaiden",-18,2154,"lose"
"Earthshaker","Kunkka","Lina","Ursa","Chen",18,2154,"win"
"Mirana","Sven","DrowRanger","BountyHunter","Windranger",25,1973,"win"
"Medusa","Slark","Techies","Anti-Mage","Pudge",-25,1973,"lose"
"NyxAssassin","Lich","Tiny","Axe","Slark",13,3077,"win"
"LegionCommander","Meepo","Pudge","Gyrocopter","Windranger",-13,3077,"lose"
"PhantomLancer","Bristleback","QueenofPain","Earthshaker","Huskar",2,2923,"lose"
"Juggernaut","Tusk","Sven","PhantomAssassin","Pudge",-2,2923,"win"
"Zeus","SandKing","Lich","QueenofPain","Slark",18,4161,"lose"
"Riki","Rubick","Weaver","Timbersaw","TreantProtector",-18,4161,"win"
"SkywrathMage","Bristleback","Sniper","DrowRanger","Mirana",-19,3203,"lose"
"Slardar","Tinker","LegionCommander","Pudge","WraithKing",19,3203,"win"
"ShadowShaman","FacelessVoid","Lifestealer","Tusk","NyxAssassin",23,1859,"win"
"Sniper","Enchantress","WitchDoctor","FacelessVoid","DrowRanger",37,1846,"win"
"Viper","Lion","Sven","CrystalMaiden","Bane",-37,1846,"lose"
"ChaosKnight","Undying","PhantomAssassin","NyxAssassin","Windranger",5,3394,"win"
"Pudge","Ursa","DragonKnight","Slark","ShadowFiend",-5,3394,"lose"
"Alchemist","PhantomAssassin","Spectre","Juggernaut","Meepo",-38,1617,"lose"
"Sniper","Abaddon","SandKing","Bloodseeker","Anti-Mage",38,1617,"win"
"Juggernaut","PhantomAssassin","Mirana","LegionCommander","Omniknight",12,2134,"win"
"ShadowFiend","Enchantress","Lifestealer","Pudge","Lion",-12,2134,"lose"
"Viper","LegionCommander","WitchDoctor","FacelessVoid","Sven",18,1982,"win"
"Enigma","DrowRanger","Pudge","Invoker","Slark",-18,1982,"lose"
"Juggernaut","SkywrathMage","Pudge","Riki","DragonKnight",2,2676,"lose"
"Anti-Mage","Medusa","Slardar","Spectre","Invoker",-2,2676,"win"
"Riki","Invoker","Windranger","Sven","Slark",31,1838,"win"
"Slardar","LegionCommander","Pudge","PhantomAssassin","CrystalMaiden",-31,1838,"lose"
"Lifestealer","SpiritBreaker","Tinker","Disruptor","Gyrocopter",18,2276,"win"
"Earthshaker","Juggernaut","Slark","Omniknight","Magnus",-18,2276,"lose"
"ShadowFiend","ShadowShaman","Sven","Omniknight","Slark",7,2371,"win"
"FacelessVoid","Invoker","DeathProphet","Pudge","SandKing",-7,2371,"lose"
"Undying","OgreMagi","Juggernaut","EmberSpirit","Necrophos",32,1401,"win"
"Juggernaut","Tiny","ShadowDemon","AncientApparition","Slardar",24,2488,"win"
"WitchDoctor","PhantomAssassin","Alchemist","Omniknight","Huskar",-24,2488,"lose"
"ShadowFiend","Dazzle","Pudge","SpiritBreaker","Kunkka",26,2223,"win"
"Earthshaker","Axe","Invoker","Nature'sProphet","Magnus",-26,2223,"lose"
"Earthshaker","Tiny","Zeus","Sniper","Silencer",-10,3039,"lose"
"NightStalker","Axe","PhantomAssassin","Lycan","Ursa",10,3039,"win"
"Slark","CrystalMaiden","Pudge","BountyHunter","Lina",44,1888,"win"
"Medusa","Warlock","Tusk","PhantomAssassin","Mirana",-44,1888,"lose"
"Pugna","ShadowFiend","Slark","Techies","Clockwerk",75,1865,"win"
"Sniper","Lina","Earthshaker","Kunkka","Necrophos",-75,1865,"lose"
"Mirana","Weaver","FacelessVoid","Alchemist","Riki",-17,2400,"lose"
"WraithKing","Tinker","Dazzle","Juggernaut","SandKing",17,2400,"win"
"Enigma","Necrophos","Tinker","Doom","Lifestealer",-11,3608,"lose"
"WinterWyvern","PhantomAssassin","DragonKnight","Slark","OgreMagi",11,3608,"win"
"Mirana","Omniknight","Pudge","PhantomAssassin","Invoker",24,2296,"win"
"Slark","Zeus","Riki","TreantProtector","DrowRanger",-24,2296,"lose"
"ShadowFiend","Lifestealer","FacelessVoid","Necrophos","Tusk",5,2189,"win"
"LegionCommander","Pudge","PhantomAssassin","Morphling","Huskar",-5,2189,"lose"
"Invoker","FacelessVoid","VengefulSpirit","LegionCommander","Slardar",12,2257,"win"
"Tinker","Pudge","Lifestealer","Medusa","NagaSiren",-12,2257,"lose"
"DrowRanger","ShadowDemon","SandKing","VengefulSpirit","ArcWarden",24,1076,"win"
"CentaurWarrunner","Pudge","Oracle","EarthSpirit","Anti-Mage",-24,1076,"lose"
"Alchemist","Axe","Nature'sProphet","Slark","Clockwerk",-43,1760,"lose"
"AncientApparition","FacelessVoid","StormSpirit","Techies","DrowRanger",43,1760,"win"
"Sniper","Omniknight","EmberSpirit","NyxAssassin","Juggernaut",-13,3291,"lose"
"Lich","Pudge","DrowRanger","OgreMagi","Axe",13,3291,"win"
"Mirana","Enigma","Slark","Bloodseeker","PhantomAssassin",0,3162,"lose"
"Riki","Bristleback","ShadowShaman","Venomancer","VengefulSpirit",30,2221,"win"
"Invoker","Sven","Weaver","Earthshaker","PhantomAssassin",-30,2221,"lose"
"Sniper","Juggernaut","Weaver","PhantomAssassin","FacelessVoid",3,2662,"win"
"ShadowFiend","Mirana","Rubick","Axe","Tiny",21,2465,"win"
"Tidehunter","Pudge","EmberSpirit","Windranger","Zeus",-21,2465,"lose"
"PhantomAssassin","Alchemist","BountyHunter","Anti-Mage","Omniknight",-4,2942,"win"
"ShadowShaman","Riki","Earthshaker","Lina","Enigma",4,2942,"lose"
"Timbersaw","CrystalMaiden","Ursa","ShadowShaman","Anti-Mage",15,1706,"win"
"Slark","CrystalMaiden","LegionCommander","CentaurWarrunner","Invoker",4,2931,"win"
"Pudge","Sniper","KeeperoftheLight","Phoenix","Nature'sProphet",-4,2931,"lose"
"Morphling","Axe","PhantomAssassin","FacelessVoid","Techies",-17,2147,"lose"
"Pudge","BountyHunter","Tinker","ChaosKnight","VengefulSpirit",17,2147,"win"
"Juggernaut","Mirana","Omniknight","Axe","DeathProphet",12,2667,"win"
"undefined","Clinkz","Earthshaker","WraithKing","Pudge",-18,1132,"lose"
"Pudge","WraithKing","Axe","Riki","PhantomAssassin",38,2142,"win"
"BountyHunter","Venomancer","Slark","Bristleback","Weaver",-38,2142,"lose"
"Earthshaker","DragonKnight","Windranger","Slark","Sniper",-12,2980,"lose"
"Bloodseeker","Medusa","Spectre","Ursa","SkywrathMage",12,2980,"win"
"LegionCommander","Zeus","Dazzle","PhantomAssassin","Slark",35,2626,"win"
"Invoker","Medusa","Sven","Disruptor","Anti-Mage",-34,2290,"lose"
"Terrorblade","Axe","Lion","Tusk","PhantomAssassin",14,3776,"win"
"LegionCommander","Slark","Mirana","Terrorblade","Puck",6,2877,"lose"
"Lion","DarkSeer","Tinker","Juggernaut","KeeperoftheLight",-6,2877,"win"
"Invoker","OutworldDevourer","ShadowShaman","Spectre","Slardar",26,1979,"win"
"Anti-Mage","LegionCommander","PhantomAssassin","TemplarAssassin","Earthshaker",-26,1979,"lose"
"WraithKing","Axe","Clinkz","Slark","Sven",11,2381,"win"
"Pudge","Tiny","Juggernaut","Huskar","Earthshaker",-11,2381,"lose"
"WitchDoctor","Lina","Axe","Techies","BountyHunter",-21,1901,"lose"
"Disruptor","ShadowFiend","PhantomLancer","Slardar","EmberSpirit",-32,1800,"lose"
"AncientApparition","Axe","Nature'sProphet","Anti-Mage","Slark",32,1800,"win"
"Anti-Mage","Bloodseeker","PhantomAssassin","Zeus","LegionCommander",6,3412,"win"
"Invoker","DeathProphet","Anti-Mage","Mirana","Abaddon",-5,3303,"lose"
"Juggernaut","Windranger","WraithKing","Ursa","LegionCommander",5,3303,"win"
"Omniknight","Huskar","FacelessVoid","Axe","Slark",-7,3886,"lose"
"WitchDoctor","LegionCommander","Venomancer","Sven","Tinker",7,3886,"win"
"Mirana","Luna","Undying","Leshrac","Morphling",34,1501,"win"
"TemplarAssassin","WitchDoctor","Riki","LegionCommander","FacelessVoid",-34,1501,"lose"
"Viper","BountyHunter","QueenofPain","FacelessVoid","Pudge",-15,2205,"lose"
"Slardar","LegionCommander","ShadowShaman","Sniper","Medusa",15,2205,"win"
"Lion","Axe","Gyrocopter","Broodmother","Huskar",8,1370,"win"
"Luna","Juggernaut","Earthshaker","Omniknight","Invoker",-8,1370,"lose"
"Nature'sProphet","AncientApparition","Puck","Juggernaut","Slardar",-1,2847,"lose"
"StormSpirit","Alchemist","LegionCommander","Necrophos","Slark",1,2847,"win"
"Pudge","Slardar","Meepo","ElderTitan","NyxAssassin",-4,2562,"lose"
"Riki","Kunkka","Invoker","Tusk","Anti-Mage",4,2562,"win"
"Bloodseeker","Zeus","Riki","CrystalMaiden","Tidehunter",13,1635,"win"
"Mirana","Axe","Slark","SandKing","Juggernaut",-13,1635,"lose"
"Silencer","Windranger","LegionCommander","WraithKing","Clinkz",9,2997,"win"
"WitchDoctor","Sniper","Earthshaker","Mirana","Bane",-9,2997,"lose"
"Lion","Ursa","Kunkka","Tinker","FacelessVoid",30,2313,"win"
"Jakiro","Morphling","Puck","Alchemist","Axe",-30,2313,"lose"
"LegionCommander","ShadowFiend","CrystalMaiden","Pudge","Lina",37,2152,"win"
"FacelessVoid","VengefulSpirit","Mirana","Alchemist","Slark",-9,2435,"win"
"Lion","ShadowFiend","Earthshaker","Axe","DragonKnight",10,3361,"lose"
"Pudge","Riki","Ursa","PhantomLancer","TemplarAssassin",-10,3361,"win"
"Slark","Spectre","Mirana","FacelessVoid","Invoker",6,3092,"win"
"Windranger","ShadowShaman","Morphling","Riki","WraithKing",-6,3092,"lose"
"Axe","VengefulSpirit","Mirana","DrowRanger","Silencer",8,1915,"win"
"Phoenix","Lina","Pudge","FacelessVoid","OutworldDevourer",-8,1915,"lose"
"PhantomLancer","Mirana","Pudge","Anti-Mage","Huskar",9,3275,"win"
"DrowRanger","Timbersaw","FacelessVoid","ShadowFiend","KeeperoftheLight",8,2392,"win"
"Sven","StormSpirit","Lion","SpiritBreaker","Kunkka",-8,2392,"lose"
"VengefulSpirit","ShadowDemon","DrowRanger","Visage","Nature'sProphet",-15,1429,"lose"
"OgreMagi","Zeus","Morphling","FacelessVoid","SandKing",15,1429,"win"
"StormSpirit","Razor","Weaver","Ursa","Pudge",1,3447,"lose"
"ShadowShaman","Riki","Slardar","FacelessVoid","Nature'sProphet",-1,3447,"win"
"VengefulSpirit","Slardar","Zeus","Pudge","Alchemist",18,2258,"win"
"Timbersaw","BountyHunter","LegionCommander","Tinker","DrowRanger",-18,2258,"lose"
"Mirana","Bloodseeker","Spectre","EarthSpirit","Undying",12,3201,"win"
"Invoker","FacelessVoid","Pudge","Lion","Bristleback",-12,3201,"lose"
"Mirana","Axe","Rubick","Tinker","Juggernaut",26,1941,"win"
"Pudge","ShadowShaman","DeathProphet","SpiritBreaker","Bane",8,2068,"win"
"ElderTitan","Alchemist","Oracle","Lion","Slark",-8,2068,"lose"
"Anti-Mage","Zeus","ShadowFiend","Sniper","PhantomAssassin",-23,2477,"lose"
"Tinker","Mirana","Axe","Pudge","Juggernaut",23,2477,"win"
"Sniper","PhantomAssassin","Pudge","Invoker","Anti-Mage",17,2691,"win"
"OutworldDevourer","NyxAssassin","Batrider","Pudge","Lifestealer",-30,2593,"lose"
"CrystalMaiden","Tinker","LegionCommander","Sven","Slark",30,2593,"win"
"Tinker","Riki","PhantomAssassin","Bloodseeker","Bristleback",-7,3024,"win"
"Tinker","Sven","Clinkz","Invoker","SkywrathMage",-33,1804,"lose"
"SandKing","EmberSpirit","VengefulSpirit","Terrorblade","LegionCommander",33,1804,"win"
"NightStalker","Timbersaw","Mirana","Lifestealer","LegionCommander",17,2375,"win"
"Lycan","Kunkka","AncientApparition","Nature'sProphet","Anti-Mage",-17,2375,"lose"
"Windranger","Ursa","LegionCommander","PhantomAssassin","Juggernaut",-41,2274,"lose"
"Leshrac","Bristleback","Slardar","Earthshaker","Meepo",41,2274,"win"
"ShadowDemon","Juggernaut","Gyrocopter","Disruptor","Lycan",14,1991,"win"
"Anti-Mage","Zeus","Lion","Viper","Venomancer",-14,1991,"lose"
"Mirana","Lion","BountyHunter","Disruptor","PhantomAssassin",26,2360,"win"
"Nature'sProphet","Riki","ShadowFiend","FacelessVoid","SpiritBreaker",-26,2360,"lose"
"LegionCommander","Juggernaut","Alchemist","SandKing","Mirana",17,2835,"win"
"PhantomAssassin","Gyrocopter","Medusa","Bloodseeker","Huskar",-17,2835,"lose"
"Disruptor","PhantomAssassin","Ursa","Invoker","SpiritBreaker",-7,3995,"lose"
"Gyrocopter","Axe","Sniper","CrystalMaiden","Slark",7,3995,"win"
"Tidehunter","LegionCommander","NightStalker","Beastmaster","Brewmaster",8,358,"win"
"DrowRanger","Leshrac","Techies","Spectre","Abaddon",-8,358,"lose"
"DrowRanger","Oracle","Visage","StormSpirit","PhantomAssassin",-4,1568,"lose"
"Invoker","Sven","Riki","DrowRanger","Slardar",13,2699,"win"
"Necrophos","Pudge","Lifestealer","Bloodseeker","Timbersaw",-13,2699,"lose"
"Lycan","Zeus","Necrophos","Luna","Slardar",15,1849,"win"
"NightStalker","Broodmother","DarkSeer","Lina","Windranger",-15,1849,"lose"
"LegionCommander","VengefulSpirit","Pudge","Sniper","ShadowFiend",26,3076,"win"
"Techies","CrystalMaiden","Enchantress","Earthshaker","Tinker",-26,3076,"lose"
"Windranger","Pudge","Medusa","QueenofPain","Axe",-12,2073,"lose"
"CrystalMaiden","Juggernaut","PhantomAssassin","CentaurWarrunner","Nature'sProphet",12,2073,"win"
"LegionCommander","Nature'sProphet","Timbersaw","Sniper","undefined",0,0,"lose"
"FacelessVoid","Disruptor","Batrider","Clinkz","Mirana",-12,3271,"lose"
"Tiny","OutworldDevourer","EarthSpirit","VengefulSpirit","PhantomLancer",33,2238,"win"
"AncientApparition","Nature'sProphet","Invoker","Tidehunter","Ursa",19,2502,"win"
"Timbersaw","DrowRanger","Windranger","LegionCommander","Sniper",-19,2502,"lose"
"Pudge","Mirana","Axe","Riki","Puck",23,2989,"win"
"PhantomAssassin","Invoker","KeeperoftheLight","Viper","Lycan",-23,2989,"lose"
"Timbersaw","PhantomAssassin","Techies","Weaver","ChaosKnight",26,3273,"win"
"Anti-Mage","Lina","LegionCommander","Invoker","Zeus",-10,3991,"lose"
"WraithKing","Lion","NightStalker","PhantomAssassin","Sven",10,3991,"win"
"Mirana","Puck","PhantomLancer","BountyHunter","KeeperoftheLight",20,2147,"win"
"Kunkka","LegionCommander","PhantomAssassin","Riki","Anti-Mage",-20,2147,"lose"
"CrystalMaiden","StormSpirit","Clockwerk","LegionCommander","Anti-Mage",8,2695,"lose"
"Lycan","DrowRanger","Bloodseeker","Axe","Huskar",-8,2695,"win"
"FacelessVoid","Invoker","Lion","Slardar","Slark",-7,2194,"lose"
"Alchemist","OgreMagi","Silencer","VengefulSpirit","Sniper",7,2194,"win"
"CrystalMaiden","LegionCommander","Puck","TrollWarlord","Tinker",24,1916,"win"
"PhantomAssassin","Abaddon","Lion","SandKing","Clockwerk",-24,1916,"lose"
"PhantomAssassin","Tiny","CrystalMaiden","Weaver","Riki",14,2205,"win"
"Necrophos","Nature'sProphet","NightStalker","Enchantress","LegionCommander",-14,2205,"lose"
"Riki","Silencer","DrowRanger","ArcWarden","FacelessVoid",6,1649,"win"
"Ursa","Lion","Juggernaut","Mirana","Timbersaw",-6,1649,"lose"
"QueenofPain","DrowRanger","FacelessVoid","Dazzle","VengefulSpirit",13,1529,"win"
"Slardar","Tusk","StormSpirit","Kunkka","Mirana",-13,1529,"lose"
"PhantomAssassin","Timbersaw","Kunkka","Omniknight","Anti-Mage",12,2121,"win"
"Juggernaut","Mirana","Lion","Clinkz","Windranger",-12,2121,"lose"
"WraithKing","Nature'sProphet","SandKing","Jakiro","Kunkka",56,1118,"win"
"Lion","Tiny","WitchDoctor","ShadowFiend","ChaosKnight",-56,1118,"lose"
"Puck","NagaSiren","StormSpirit","FacelessVoid","Oracle",0,860,"lose"
"Omniknight","QueenofPain","WitchDoctor","FacelessVoid","Rubick",36,2170,"win"
"Alchemist","Phoenix","Leshrac","BountyHunter","Sniper",19,2654,"win"
"Tinker","Anti-Mage","Necrophos","CrystalMaiden","Slark",16,2022,"win"
"Anti-Mage","Slardar","Axe","AncientApparition","DrowRanger",-15,2793,"lose"
"Huskar","LegionCommander","Tinker","DragonKnight","Sniper",28,2355,"win"
"Mirana","FacelessVoid","Medusa","PhantomAssassin","Clinkz",-28,2355,"lose"
"FacelessVoid","Lifestealer","DeathProphet","Tinker","VengefulSpirit",2,3681,"win"
"DrowRanger","Invoker","Sven","Bristleback","Pugna",-2,3681,"lose"
"Lina","Terrorblade","Pudge","ShadowFiend","OgreMagi",23,1567,"win"
"Necrophos","PhantomAssassin","Ursa","Io","Sven",-23,1567,"lose"
"Pudge","Lifestealer","Timbersaw","Necrophos","Abaddon",-30,2265,"lose"
"Riki","Techies","LegionCommander","Bristleback","Viper",30,2265,"win"
"Axe","Pudge","PhantomLancer","Huskar","Lina",42,1538,"win"
"BountyHunter","TemplarAssassin","DrowRanger","Bloodseeker","ChaosKnight",-42,1538,"lose"
